"Gene_Symbol"	"N"	"Beta"	"SE"	"tval"	"df"	"pval"	"ci.lb"	"ci.ub"	"adjP"
"KIAA1210"	25	0.17343561811669	0.162675303735274	1.06614596152177	24	0.296966010175477	-0.162309707274944	0.509180943508324	0.4472029896614
"KIF19"	15	-0.521510027250801	0.518943082454288	-1.00494648620109	14	0.331976848658377	-1.63453224228579	0.591512187784188	0.483608751358778
"KIF25-AS1"	8	0.21034899975552	0.272024662656502	0.773271797127958	7	0.464668138270712	-0.432887114593391	0.853585114104431	0.610500136290676
"KIRREL2"	17	0.397061156177874	0.294735368553106	1.34717851517821	16	0.196693625471597	-0.227749913485785	1.02187222584153	0.330699769748188
"KIRREL3"	28	-0.118799937352816	0.378411855455878	-0.313943486811997	27	0.75597679921444	-0.895236930175114	0.657637055469482	0.840275452359892
"KLF1"	7	-0.208829561605087	0.77554839720708	-0.269266963038191	6	0.796744583238064	-2.10652812586758	1.6888690026574	0.869496622325432
"KLHDC8A"	8	-0.336068752282303	0.470238224057381	-0.714677657172534	7	0.497943077529541	-1.44800546091431	0.775867956349703	0.639753275887829
"KLHL10"	12	0.0128126972380433	0.238279281014192	0.0537717638877725	11	0.95808116228375	-0.511636464231498	0.537261858707585	0.975585583078321
"KLHL14"	14	-0.339027265197835	0.337398118018757	-1.00482856036259	13	0.333317025072696	-1.06793158411509	0.389877053719421	0.48508320759497
"KLRC3"	15	0.509915217719849	0.285498905032033	1.78604964408755	14	0.0957601215413265	-0.102419033207965	1.12224946864766	0.1908834486008
"KRT73-AS1"	17	0.144883659667301	0.203795557976656	0.710926484883921	16	0.487364969935694	-0.287143623645164	0.576910942979767	0.630583863924029
"KRTAP5-1"	9	1.67475646351452	0.747244007252798	2.24124442251691	8	0.0553179330011321	-0.0483913072169677	3.397904234246	0.123683337348162
"KRTAP5-10"	2	1.4107529157761	1.06882316890349	1.31991236419715	1	0.412761307913997	-12.1699330950787	14.9914389266309	0.565142357394499
"LACTB2-AS1"	20	0.325809514448553	0.181387640782192	1.79620570091531	19	0.0883810560917914	-0.0538391808809491	0.705458209778055	0.179892837960083
"LAMC1-AS1"	14	-0.64508143688195	0.595033844217458	-1.08410881692	13	0.29801354264563	-1.93057390346391	0.64041102970001	0.448171959523076
"LAMP5"	11	-0.119636527925494	0.273153702707774	-0.437982449952303	10	0.670708251179867	-0.728260905492594	0.488987849641606	0.775806978550962
"LAMP5-AS1"	2	-1.81409686057521	0.978875135103498	-1.8532464412669	1	0.315011301560309	-14.2518847383509	10.6236910172005	0.466772257261908
"LAX1"	23	0.112321170464578	0.178078578158666	0.630739371495324	22	0.534709058289566	-0.256991196749322	0.481633537678477	0.670145511414696
"LBX1"	4	0.331071460571355	0.371034406966791	0.892293152211589	3	0.437976351745946	-0.84972561701324	1.51186853815595	0.587659777064395
"LBX1-AS1"	2	-0.31616202459489	0.437602407833797	-0.722486940051229	1	0.601693115472404	-5.87642781157413	5.24410376238435	0.723705471581234
"LCMT1-AS1"	21	-0.212766772207212	0.166982871805107	-1.27418321356661	20	0.217205961259692	-0.561086939112147	0.135553394697723	0.355761278965769
"LDLRAD2"	24	0.674256290019348	0.375250407982965	1.79681694056934	23	0.0855107111437028	-0.102008322267466	1.45052090230616	0.175321064293337
"LEFTY1"	9	1.97135105375398	1.11534422623405	1.76748218835563	8	0.115127063223381	-0.600637344117829	4.54333945162579	0.22079790043412
"LGALS2"	14	0.17066490710192	0.393441589531348	0.433774444906065	13	0.671563857141328	-0.679313971070503	1.02064378527434	0.776513213047797
"LHB"	14	0.544836507080586	0.370532686827861	1.47041415359315	13	0.165235193739935	-0.255650695737269	1.34532370989844	0.291285628827724
"LHFPL3"	4	-1.71672775979745	1.32974984498108	-1.29101557430291	3	0.287183323335349	-5.94858524090905	2.51512972131416	0.43647142707946
"LHX1-DT"	24	0.30323181866103	0.17721690078157	1.71107731443053	23	0.100522478427344	-0.0633692718356418	0.669832909157702	0.198503482282146
"LHX3"	2	0.442779696126067	0.776579470839523	0.570166625248796	1	0.670107272981126	-9.42459805427113	10.3101574465233	0.775233103643858
"LIMS1-AS1"	12	1.12460360557469	0.980590366559142	1.14686381176769	11	0.27577198894642	-1.0336612393508	3.28286845050018	0.424361724509849
"LIMS4"	20	1.56608642244812	0.984609291863545	1.59056636514574	19	0.128208574836099	-0.494724509616211	3.62689735451245	0.23962947480741
"LINC00237"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC00271"	12	0.711152129141842	0.285919849787726	2.48724294472671	11	0.0301828922219337	0.0818467827834257	1.34045747550026	0.0754980734401144
"LINC00330"	21	0.126376749936765	0.184828377876581	0.683751875056509	20	0.501977705317843	-0.259168490331225	0.511921990204755	0.642785881898702
"LINC00437"	2	-1.14274730800124	0.676169229819725	-1.69003151519614	1	0.340144586219607	-9.73429197839222	7.44879736238975	0.492874405478612
"LINC00508"	22	0.242030196134475	0.170211889254493	1.42193472614949	21	0.169728275753457	-0.111944805296423	0.596005197565373	0.297081402411678
"LINC00519"	14	0.531495801806376	0.233998972844544	2.27135955062279	13	0.0407658118301645	0.0259717552285365	1.03701984838422	0.0966200703084419
"LINC00535"	14	-0.341975390173844	0.247643187096703	-1.3809198394798	13	0.190582302797077	-0.876975969564112	0.193025189216423	0.32352465299187
"LINC00538"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC00539"	13	-0.52196723182986	0.262195815297276	-1.9907534803256	12	0.0697771448273695	-1.09324283808462	0.0493083744249041	0.148755081841491
"LINC00551"	2	-0.0839414934245055	0.588237204414072	-0.142700075402605	1	0.90976352395455	-7.55820384614476	7.39032085929575	0.944066546097215
"LINC00578"	23	0.290363346554478	0.176344701605238	1.6465668880967	22	0.113858923213007	-0.0753531807721964	0.656079873881153	0.218876734094022
"LINC00599"	8	0.772073467259093	0.54732254759804	1.41063705606024	7	0.201210113740627	-0.522138702234779	2.06628563675296	0.336214142598462
"LINC00624"	20	0.0639197357843467	0.358867903106175	0.178114942102904	19	0.860518041960672	-0.687199417771947	0.815038889340641	0.912239169804718
"LINC00664"	14	0.364360419549374	0.224648802211188	1.62191124975082	13	0.128812525423083	-0.120963811459587	0.849684650558334	0.240616373805038
"LINC00696"	19	0.497564714825159	0.235405872994063	2.11364614016112	18	0.0487674655481131	0.0029953278497506	0.992134101800568	0.111625211101872
"LINC00700"	23	0.148526237664846	0.163334427777391	0.909338219051241	22	0.373026667898079	-0.1902086331642	0.487261108493893	0.526533728750569
"LINC00824"	26	-0.716064205092159	0.461916849879835	-1.55020152496805	25	0.133661169783285	-1.66739976558604	0.235271355401718	0.247567807960324
"LINC00884"	16	0.213720882533326	0.196135218565084	1.08966091911946	15	0.293059157495109	-0.20433143994549	0.631773205012142	0.442943460858307
"LINC00900"	13	0.443749221714532	0.194596698064117	2.28035329545171	12	0.0416516704762052	0.0197594393615534	0.867739004067511	0.0982853145676059
"LINC00928"	3	2.80848418495308	3.08023362255724	0.911776355009544	2	0.458133115222368	-10.4446914194089	16.0616597893151	0.605151477512212
"LINC00933"	30	0.542720735128272	0.147054215054967	3.69061665403748	29	0.000920220902984585	0.241961095497296	0.843480374759249	0.00377307579852201
"LINC00937"	16	0.19376160205979	0.215385505026257	0.899603722340413	15	0.382546335610484	-0.265321734748587	0.652844938868167	0.536090818282917
"LINC00945"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC00992"	21	-0.215088300744004	0.166049496422757	-1.29532642602177	20	0.209960397079458	-0.561461480718779	0.131284879230771	0.346937439241137
"LINC01018"	18	0.157679892515173	0.270829054941358	0.582211877338326	17	0.568065932931717	-0.413719466529979	0.729079251560325	0.697670670426002
"LINC01063"	16	-0.231342794284712	0.230816983086	-1.00227804380632	15	0.332104657808224	-0.723317547990845	0.260631959421422	0.483705727578583
"LINC01080"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01099"	24	0.0288422179541515	0.159206611042164	0.181162187709108	23	0.857827251589993	-0.300501749607246	0.358186185515549	0.911012787608045
"LINC01102"	4	-0.763800860523289	0.352369358816263	-2.16761429849966	3	0.11872204519531	-1.8851974245833	0.357595703536718	0.225973262958844
"LINC01122"	15	-0.0240110933556896	0.187713219302623	-0.127913704985156	14	0.90003650025064	-0.426615907262151	0.378593720550771	0.937833974471989
"LINC01135"	13	1.27494307844258	0.319193312054091	3.99426626528604	12	0.00177996906581509	0.579480594995148	1.97040556189001	0.00672055724560176
"LINC01140"	20	0.086120330603469	0.215481054374285	0.399665440906374	19	0.693860166497395	-0.364886699471175	0.537127360678113	0.794712976364188
"LINC01141"	6	1.02088349935198	0.734364836499566	1.39015847248098	5	0.223190564182487	-0.866861410083835	2.9086284087878	0.363042684952403
"LINC01143"	2	-0.712440808031942	1.03242109745502	-0.690068044703999	1	0.615463148144693	-13.8305946462416	12.4057130301777	0.734327549349844
"LINC01148"	21	-0.0243919782951664	0.166105396784722	-0.146846392515345	20	0.884723434032891	-0.37088176438169	0.322097807791357	0.927279116127272
"LINC01152"	27	-0.0408137735901953	0.175336996981726	-0.232773312494049	26	0.81776014348478	-0.401224132569369	0.319596585388978	0.883370428101611
"LINC01159"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01176"	26	0.349176353626936	0.157997783163769	2.21000792944674	25	0.0364846735066696	0.0237738279515977	0.674578879302274	0.0883518589219373
"LINC01181"	6	0.815504025727144	0.315256413381196	2.58679598927324	5	0.0490267155960306	0.00511161592158782	1.6258964355327	0.112114495397026
"LINC01192"	14	0.263319990888877	0.244933337710059	1.07506798931791	13	0.301893105519471	-0.265826314822751	0.792466296600504	0.452244899066074
"LINC01219"	7	1.76743673534817	0.454230309004817	3.89105856722879	6	0.00806685696950661	0.655975209095044	2.8788982616013	0.024825058448612
"LINC01220"	14	0.578913644888829	0.268212448757932	2.15841452389599	13	0.0501789400765064	-0.000524122680940153	1.1583514124586	0.114242969185781
"LINC01239"	32	0.618389738609108	0.167859482108029	3.68397263498724	31	0.000871767336300433	0.276038067744647	0.96074140947357	0.00359567553994351
"LINC01268"	19	0.145900905877033	0.1842522569215	0.791854104339105	18	0.438757196158603	-0.241198721653501	0.533000533407567	0.588351597460412
"LINC01300"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01301"	21	0.372233797476041	0.29579611039404	1.25841342869646	20	0.22273502767683	-0.244786076649346	0.989253671601428	0.36251437258254
"LINC01342"	4	0.49460865327745	0.96640070295269	0.511804939468948	3	0.644080771634231	-2.58090969325792	3.57012699981282	0.756085926989338
"LINC01343"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01366"	16	0.613545711172107	0.276882507694204	2.21590636505547	15	0.042581701331902	0.0233846159738444	1.20370680637037	0.100111001477928
"LINC01376"	15	0.39014006739362	0.311915092570965	1.2507893227541	14	0.231511854092375	-0.278851270913234	1.05913140570047	0.372651903469072
"LINC01433"	10	0.0113764735948573	0.540959093759365	0.0210301919795767	9	0.983680439333686	-1.21235801513372	1.23511096232343	0.990619114599783
"LINC01451"	11	1.17459136904539	0.567013280207321	2.07154119673514	10	0.0651152719030045	-0.0887929501767231	2.4379756882675	0.140911536649074
"LINC01461"	9	-0.187278355064638	0.324440172396694	-0.577235407320805	8	0.579657929036524	-0.935438734237767	0.560882024108491	0.70652080784044
"LINC01473"	16	1.02821888565937	0.260702324307502	3.94403420986218	15	0.00129921147287176	0.472545034987771	1.58389273633098	0.00510343702695971
"LINC01482"	28	0.0971519497587903	0.136806060142979	0.710143612477798	27	0.483704005708289	-0.183550899282012	0.377854798799593	0.626980789728351
"LINC01551"	40	-0.221372345382028	0.163452563946459	-1.35435223551796	39	0.183419406238952	-0.551986362333259	0.109241671569202	0.314469722460383
"LINC01556"	4	0.377785369407228	0.826345809330453	0.457175876178678	3	0.678619132233494	-2.25201579838315	3.0075865371976	0.782224568239626
"LINC01566"	11	0.312636979403419	0.299512693181279	1.04381879807076	10	0.321145767150736	-0.354718888936833	0.979992847743671	0.473238251972206
"LINC01567"	29	-0.0466100932772568	0.206716098011755	-0.225478778506192	28	0.823244498156005	-0.470048824768581	0.376828638214067	0.887327962006633
"LINC01571"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01600"	16	0.678221225408708	0.267150350994894	2.53872481500753	15	0.0226995033402684	0.108803731184507	1.24763871963291	0.0596164318131463
"LINC01607"	7	1.41755060980587	0.569817831760784	2.48772595519786	6	0.0473076668045143	0.0232566042766786	2.81184461533507	0.108868001354678
"LINC01623"	21	0.123749477300571	0.176609249397166	0.700696468180315	20	0.491564687076796	-0.244650961390979	0.49214991599212	0.634094434097319
"LINC01630"	21	0.473635104031294	0.17803521274269	2.66034508979876	20	0.0150241082816271	0.10226015792384	0.845010050138748	0.0421533986722809
"LINC01659"	10	0.317697609573485	0.266552000924146	1.19187853954206	9	0.263788079301833	-0.285284908575266	0.920680127722235	0.410563231481424
"LINC01686"	11	0.21546950494898	0.278320379505485	0.774177964731949	10	0.456738637777656	-0.404666945926756	0.835605955824717	0.60399287368451
"LINC01722"	26	0.0837304698706041	0.140133290673882	0.597505913605223	25	0.555543663167094	-0.20487944479644	0.372340384537648	0.68781554826742
"LINC01725"	24	0.137389731592794	0.156955215389244	0.875343525553271	23	0.390436980284281	-0.187296869217127	0.462076332402715	0.543977959717726
"LINC01727"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01730"	17	0.156092728529212	0.264312734860039	0.590560756037229	16	0.563064232620512	-0.404225238752248	0.716410695810673	0.69361308424436
"LINC01733"	27	0.168343552620624	0.14457685417114	1.16438798994305	26	0.254840183827825	-0.128838427274532	0.465525532515779	0.400004596495105
"LINC01750"	8	0.887125222860155	0.684534214079745	1.29595454049403	7	0.236082494250785	-0.731540980797816	2.50579142651813	0.378462230792145
"LINC01775"	19	-0.0655424635735156	0.185560405609008	-0.353213625279627	18	0.728031114019887	-0.455390409513547	0.324305482366516	0.820421975776729
"LINC01778"	5	-0.0742916491874804	0.33137994756308	-0.224188728780394	4	0.833596136283376	-0.994349882559695	0.845766584184734	0.894183930317609
"LINC01816"	24	0.38778654522857	0.193285136139684	2.00629263570647	23	0.056723452010227	-0.0120542226276694	0.78762731308481	0.126278564079773
"LINC01841"	2	0.805147965622239	1.17118787616021	0.687462688105987	1	0.616588096775111	-14.076204973395	15.6865009046395	0.735212447597995
"LINC01844"	12	1.47390836931857	0.695637280854682	2.11878864155711	11	0.0576911009435676	-0.05717896264908	3.00499570128623	0.127957604352586
"LINC01849"	3	6.08702678052086	1.16878276258038	5.20800526445327	2	0.0349474065611797	1.05816043662027	11.1158931244215	0.0853278340495418
"LINC01869"	7	1.38801712341226	0.60014940517628	2.31278596869485	6	0.0600392444415641	-0.080495568571181	2.8565298153957	0.132213890618761
"LINC01903"	16	0.0386588296775217	0.215491203288242	0.179398644063495	15	0.860025563334059	-0.420649797643332	0.497967456998375	0.91203743585964
"LINC01915"	6	-0.802027639685343	0.874667460662675	-0.916951499576425	5	0.401233128667875	-3.05043192628696	1.44637664691627	0.554492135076369
"LINC01918"	4	0.798268541768051	0.832708578100281	0.958640949261264	3	0.408460066181029	-1.85178179598524	3.44831887952134	0.561193012575261
"LINC01951"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC01954"	5	-0.0126679286864376	0.566109381276653	-0.0223771749866955	4	0.983218869326903	-1.58443954933855	1.55910369196568	0.990317439014184
"LINC01972"	13	0.0783254970424576	0.226222399639217	0.346232279241014	12	0.735163068773576	-0.414570769649575	0.57122176373449	0.82531439807356
"LINC01973"	5	1.64970563851038	1.66301242381929	0.991998384907826	4	0.377350018601785	-2.9675570654858	6.26696834250657	0.531182771457342
"LINC01992"	13	-0.027172070491359	0.271088152320878	-0.100233338339317	12	0.921814214505717	-0.617822414738873	0.563478273756155	0.951518528372266
"LINC02044"	13	-0.0781472514820677	0.246165883452893	-0.317457684980227	12	0.75635209052654	-0.614496636575599	0.458202133611464	0.840499073888969
"LINC02052"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC02067"	7	0.843810339392243	0.273280510916867	3.08770770576075	6	0.0214505877278989	0.17511701854281	1.51250366024168	0.0568207471913367
"LINC02069"	21	0.228621956989286	0.179328203025498	1.27488009767643	20	0.216964097979454	-0.145450119585776	0.602694033564347	0.355653090554261
"LINC02079"	18	0.100251636304394	0.215462725538229	0.465285287995703	17	0.647631974731313	-0.354334978478586	0.554838251087374	0.75805736068274
"LINC02087"	25	0.261156721629194	0.165186218131904	1.5809837199654	24	0.126972316794249	-0.0797708763740165	0.602084319632404	0.237839886094412
"LINC02097"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC02109"	35	-0.0571303941426786	0.129910493055053	-0.439767356732825	34	0.662888419540534	-0.321140280356568	0.20687949207121	0.769409812267706
"LINC02113"	10	-0.269869689326721	0.305200133299851	-0.884238438590657	9	0.399572797872341	-0.960280356957947	0.420540978304505	0.552957470941225
"LINC02139"	24	0.229908575837093	0.164706788946357	1.39586581286562	23	0.176084795165348	-0.110813376604472	0.570630528278659	0.305411910732486
"LINC02148"	20	0.349652581781574	0.265147896117852	1.31870773595036	19	0.202941875163152	-0.205308342768846	0.904613506331994	0.338343229978882
"LINC02172"	20	0.233701666213807	0.183563163381338	1.27314032896845	19	0.218325683033916	-0.150500450246617	0.61790378267423	0.356988080573369
"LINC02210-CRHR1"	4	4.57850470076193	2.98697223144686	1.53282466189655	3	0.222850918436806	-4.92737404119118	14.084383442715	0.362623171417637
"LINC02226"	4	1.44288949813433	0.907361584357206	1.59020342387154	3	0.210013232911673	-1.44474002355963	4.3305190198283	0.346977024612448
"LINC02260"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LINC02268"	21	0.477199437966554	0.175989905380925	2.71151596413255	20	0.0134349014041256	0.110090928254167	0.844307947678941	0.0383296441088506
"LINC02274"	10	1.44489670924667	0.301730907138997	4.7886930873179	9	0.00098919672165264	0.762333976424593	2.12745944206876	0.00402243110535268
